"UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST","MONTH",
"AS","Alaska Airlines Inc.",14057,"PDX",13930,"ORD",1,
"AS","Alaska Airlines Inc.",14057,"PDX",11618,"EWR",1,
"AS","Alaska Airlines Inc.",14057,"PDX",13891,"ONT",1,
"AS","Alaska Airlines Inc.",14057,"PDX",14262,"PSP",1,
"AS","Alaska Airlines Inc.",14057,"PDX",14893,"SMF",1,
"AS","Alaska Airlines Inc.",14057,"PDX",14869,"SLC",1,
"AS","Alaska Airlines Inc.",14057,"PDX",12889,"LAS",1,
"AS","Alaska Airlines Inc.",14057,"PDX",13796,"OAK",1,
"AS","Alaska Airlines Inc.",14057,"PDX",14679,"SAN",1,
"AS","Alaska Airlines Inc.",14057,"PDX",14747,"SEA",1,
"AS","Alaska Airlines Inc.",14057,"PDX",12173,"HNL",1,
"AS","Alaska Airlines Inc.",14057,"PDX",13830,"OGG",1,
"AS","Alaska Airlines Inc.",14057,"PDX",11298,"DFW",1,
"AS","Alaska Airlines Inc.",14057,"PDX",12892,"LAX",1,
"AS","Alaska Airlines Inc.",14057,"PDX",14831,"SJC",1,
"AS","Alaska Airlines Inc.",14057,"PDX",10721,"BOS",1,
"AS","Alaska Airlines Inc.",14057,"PDX",14107,"PHX",1,
"AS","Alaska Airlines Inc.",14057,"PDX",10800,"BUR",1,
"AS","Alaska Airlines Inc.",14057,"PDX",14771,"SFO",1,
"AS","Alaska Airlines Inc.",14057,"PDX",12982,"LIH",1,
"AS","Alaska Airlines Inc.",14057,"PDX",10423,"AUS",1,
"AS","Alaska Airlines Inc.",14057,"PDX",14908,"SNA",1,
"AS","Alaska Airlines Inc.",14057,"PDX",10299,"ANC",1,
"AS","Alaska Airlines Inc.",14057,"PDX",12758,"KOA",1,
"AS","Alaska Airlines Inc.",14057,"PDX",11278,"DCA",1,
"AS","Alaska Airlines Inc.",14057,"PDX",12478,"JFK",1,
"AS","Alaska Airlines Inc.",14057,"PDX",13204,"MCO",1,
"AS","Alaska Airlines Inc.",13342,"MKE",14747,"SEA",1,
"AS","Alaska Airlines Inc.",10140,"ABQ",14747,"SEA",1,
"AS","Alaska Airlines Inc.",12339,"IND",14747,"SEA",1,
"AS","Alaska Airlines Inc.",14492,"RDU",14747,"SEA",1,
"AS","Alaska Airlines Inc.",13830,"OGG",14893,"SMF",1,
"AS","Alaska Airlines Inc.",13830,"OGG",13796,"OAK",1,
"AS","Alaska Airlines Inc.",13830,"OGG",14679,"SAN",1,
"AS","Alaska Airlines Inc.",13830,"OGG",14747,"SEA",1,
"AS","Alaska Airlines Inc.",13830,"OGG",14057,"PDX",1,
"AS","Alaska Airlines Inc.",13830,"OGG",12892,"LAX",1,
"AS","Alaska Airlines Inc.",13830,"OGG",14831,"SJC",1,
"AS","Alaska Airlines Inc.",13830,"OGG",14771,"SFO",1,
"AS","Alaska Airlines Inc.",13830,"OGG",10299,"ANC",1,
"AS","Alaska Airlines Inc.",12173,"HNL",13796,"OAK",1,
"AS","Alaska Airlines Inc.",12173,"HNL",14679,"SAN",1,
"AS","Alaska Airlines Inc.",12173,"HNL",14747,"SEA",1,
"AS","Alaska Airlines Inc.",12173,"HNL",14057,"PDX",1,
"AS","Alaska Airlines Inc.",12173,"HNL",12892,"LAX",1,
"AS","Alaska Airlines Inc.",12173,"HNL",14831,"SJC",1,
"AS","Alaska Airlines Inc.",12173,"HNL",14771,"SFO",1,
"AS","Alaska Airlines Inc.",12173,"HNL",10299,"ANC",1,
"AS","Alaska Airlines Inc.",14100,"PHL",14747,"SEA",1,
"AS","Alaska Airlines Inc.",13495,"MSY",14747,"SEA",1,
"AS","Alaska Airlines Inc.",13495,"MSY",14771,"SFO",1,
"AS","Alaska Airlines Inc.",14122,"PIT",14747,"SEA",1,
"AS","Alaska Airlines Inc.",12264,"IAD",11292,"DEN",1,
"AS","Alaska Airlines Inc.",12264,"IAD",14747,"SEA",1,
"AS","Alaska Airlines Inc.",12264,"IAD",12892,"LAX",1,
"AS","Alaska Airlines Inc.",12264,"IAD",14771,"SFO",1,
"AS","Alaska Airlines Inc.",11298,"DFW",10713,"BOI",1,
"AS","Alaska Airlines Inc.",11298,"DFW",14747,"SEA",1,
"AS","Alaska Airlines Inc.",11298,"DFW",14057,"PDX",1,
"AS","Alaska Airlines Inc.",10693,"BNA",14747,"SEA",1,
"AS","Alaska Airlines Inc.",10397,"ATL",14747,"SEA",1,
"AS","Alaska Airlines Inc.",10926,"CDV",14747,"SEA",1,
"AS","Alaska Airlines Inc.",10926,"CDV",12523,"JNU",1,
"AS","Alaska Airlines Inc.",10926,"CDV",15991,"YAK",1,
"AS","Alaska Airlines Inc.",10926,"CDV",10299,"ANC",1,
"AS","Alaska Airlines Inc.",10165,"ADK",10299,"ANC",1,
"AS","Alaska Airlines Inc.",12819,"KTN",14747,"SEA",1,
"AS","Alaska Airlines Inc.",12819,"KTN",12523,"JNU",1,
"AS","Alaska Airlines Inc.",12819,"KTN",14828,"SIT",1,
"AS","Alaska Airlines Inc.",12819,"KTN",14256,"PSG",1,
"AS","Alaska Airlines Inc.",12819,"KTN",15841,"WRG",1,
"AS","Alaska Airlines Inc.",12819,"KTN",10299,"ANC",1,
"AS","Alaska Airlines Inc.",10170,"ADQ",10299,"ANC",1,
"AS","Alaska Airlines Inc.",14256,"PSG",14747,"SEA",1,
"AS","Alaska Airlines Inc.",14256,"PSG",12523,"JNU",1,
"AS","Alaska Airlines Inc.",14256,"PSG",12819,"KTN",1,
"AS","Alaska Airlines Inc.",14256,"PSG",15841,"WRG",1,
"AS","Alaska Airlines Inc.",14256,"PSG",10299,"ANC",1,
"AS","Alaska Airlines Inc.",10551,"BET",10299,"ANC",1,
"AS","Alaska Airlines Inc.",12892,"LAX",13930,"ORD",1,
"AS","Alaska Airlines Inc.",12892,"LAX",11618,"EWR",1,
"AS","Alaska Airlines Inc.",12892,"LAX",12889,"LAS",1,
"AS","Alaska Airlines Inc.",12892,"LAX",10821,"BWI",1,
"AS","Alaska Airlines Inc.",12892,"LAX",14747,"SEA",1,
"AS","Alaska Airlines Inc.",12892,"LAX",16101,"YKM",1,
"AS","Alaska Airlines Inc.",12892,"LAX",14057,"PDX",1,
"AS","Alaska Airlines Inc.",12892,"LAX",12173,"HNL",1,
"AS","Alaska Airlines Inc.",12892,"LAX",13830,"OGG",1,
"AS","Alaska Airlines Inc.",12892,"LAX",12264,"IAD",1,
"AS","Alaska Airlines Inc.",12892,"LAX",14831,"SJC",1,
"AS","Alaska Airlines Inc.",12892,"LAX",11697,"FLL",1,
"AS","Alaska Airlines Inc.",12892,"LAX",10721,"BOS",1,
"AS","Alaska Airlines Inc.",12892,"LAX",14771,"SFO",1,
"AS","Alaska Airlines Inc.",12892,"LAX",10299,"ANC",1,
"AS","Alaska Airlines Inc.",12892,"LAX",11278,"DCA",1,
"AS","Alaska Airlines Inc.",12892,"LAX",12478,"JFK",1,
"AS","Alaska Airlines Inc.",10754,"BRW",11630,"FAI",1,
"AS","Alaska Airlines Inc.",10754,"BRW",10299,"ANC",1,
"AS","Alaska Airlines Inc.",11697,"FLL",14747,"SEA",1,
"AS","Alaska Airlines Inc.",11697,"FLL",12892,"LAX",1,
"AS","Alaska Airlines Inc.",11697,"FLL",14771,"SFO",1,
"AS","Alaska Airlines Inc.",11630,"FAI",14747,"SEA",1,
"AS","Alaska Airlines Inc.",11630,"FAI",14709,"SCC",1,
"AS","Alaska Airlines Inc.",11630,"FAI",10299,"ANC",1,
"AS","Alaska Airlines Inc.",12523,"JNU",14747,"SEA",1,
"AS","Alaska Airlines Inc.",12523,"JNU",10926,"CDV",1,
"AS","Alaska Airlines Inc.",12523,"JNU",14828,"SIT",1,
"AS","Alaska Airlines Inc.",12523,"JNU",12819,"KTN",1,
"AS","Alaska Airlines Inc.",12523,"JNU",14256,"PSG",1,
"AS","Alaska Airlines Inc.",12523,"JNU",15841,"WRG",1,
"AS","Alaska Airlines Inc.",12523,"JNU",15991,"YAK",1,
"AS","Alaska Airlines Inc.",12523,"JNU",10299,"ANC",1,
"AS","Alaska Airlines Inc.",15841,"WRG",14747,"SEA",1,
"AS","Alaska Airlines Inc.",15841,"WRG",12523,"JNU",1,
"AS","Alaska Airlines Inc.",15841,"WRG",12819,"KTN",1,
"AS","Alaska Airlines Inc.",15841,"WRG",14256,"PSG",1,
"AS","Alaska Airlines Inc.",15841,"WRG",10299,"ANC",1,
"AS","Alaska Airlines Inc.",15991,"YAK",14747,"SEA",1,
"AS","Alaska Airlines Inc.",15991,"YAK",12523,"JNU",1,
"AS","Alaska Airlines Inc.",15991,"YAK",10926,"CDV",1,
"AS","Alaska Airlines Inc.",15991,"YAK",10299,"ANC",1,
"AS","Alaska Airlines Inc.",13873,"OME",13970,"OTZ",1,
"AS","Alaska Airlines Inc.",13873,"OME",10299,"ANC",1,
"AS","Alaska Airlines Inc.",10721,"BOS",11292,"DEN",1,
"AS","Alaska Airlines Inc.",10721,"BOS",14679,"SAN",1,
"AS","Alaska Airlines Inc.",10721,"BOS",14747,"SEA",1,
"AS","Alaska Airlines Inc.",10721,"BOS",14057,"PDX",1,
"AS","Alaska Airlines Inc.",10721,"BOS",12892,"LAX",1,
"AS","Alaska Airlines Inc.",10721,"BOS",14771,"SFO",1,
"AS","Alaska Airlines Inc.",13970,"OTZ",13873,"OME",1,
"AS","Alaska Airlines Inc.",13970,"OTZ",10299,"ANC",1,
"AS","Alaska Airlines Inc.",14831,"SJC",11618,"EWR",1,
"AS","Alaska Airlines Inc.",14831,"SJC",12889,"LAS",1,
"AS","Alaska Airlines Inc.",14831,"SJC",14679,"SAN",1,
"AS","Alaska Airlines Inc.",14831,"SJC",14747,"SEA",1,
"AS","Alaska Airlines Inc.",14831,"SJC",14057,"PDX",1,
"AS","Alaska Airlines Inc.",14831,"SJC",12173,"HNL",1,
"AS","Alaska Airlines Inc.",14831,"SJC",13830,"OGG",1,
"AS","Alaska Airlines Inc.",14831,"SJC",12892,"LAX",1,
"AS","Alaska Airlines Inc.",14831,"SJC",12982,"LIH",1,
"AS","Alaska Airlines Inc.",14831,"SJC",10423,"AUS",1,
"AS","Alaska Airlines Inc.",14831,"SJC",12758,"KOA",1,
"AS","Alaska Airlines Inc.",14831,"SJC",12478,"JFK",1,
"AS","Alaska Airlines Inc.",14107,"PHX",14747,"SEA",1,
"AS","Alaska Airlines Inc.",14107,"PHX",14057,"PDX",1,
"AS","Alaska Airlines Inc.",14107,"PHX",10299,"ANC",1,
"AS","Alaska Airlines Inc.",14709,"SCC",10754,"BRW",1,
"AS","Alaska Airlines Inc.",14709,"SCC",11630,"FAI",1,
"AS","Alaska Airlines Inc.",14709,"SCC",10299,"ANC",1,
"AS","Alaska Airlines Inc.",14828,"SIT",14747,"SEA",1,
"AS","Alaska Airlines Inc.",14828,"SIT",12523,"JNU",1,
"AS","Alaska Airlines Inc.",14828,"SIT",12819,"KTN",1,
"AS","Alaska Airlines Inc.",14828,"SIT",10299,"ANC",1,
"AS","Alaska Airlines Inc.",10800,"BUR",14747,"SEA",1,
"AS","Alaska Airlines Inc.",10800,"BUR",14057,"PDX",1,
"AS","Alaska Airlines Inc.",14771,"SFO",13930,"ORD",1,
"AS","Alaska Airlines Inc.",14771,"SFO",11618,"EWR",1,
"AS","Alaska Airlines Inc.",14771,"SFO",12889,"LAS",1,
"AS","Alaska Airlines Inc.",14771,"SFO",14679,"SAN",1,
"AS","Alaska Airlines Inc.",14771,"SFO",14747,"SEA",1,
"AS","Alaska Airlines Inc.",14771,"SFO",14057,"PDX",1,
"AS","Alaska Airlines Inc.",14771,"SFO",12173,"HNL",1,
"AS","Alaska Airlines Inc.",14771,"SFO",13830,"OGG",1,
"AS","Alaska Airlines Inc.",14771,"SFO",13495,"MSY",1,
"AS","Alaska Airlines Inc.",14771,"SFO",12264,"IAD",1,
"AS","Alaska Airlines Inc.",14771,"SFO",12892,"LAX",1,
"AS","Alaska Airlines Inc.",14771,"SFO",11697,"FLL",1,
"AS","Alaska Airlines Inc.",14771,"SFO",10721,"BOS",1,
"AS","Alaska Airlines Inc.",14771,"SFO",10423,"AUS",1,
"AS","Alaska Airlines Inc.",14771,"SFO",12758,"KOA",1,
"AS","Alaska Airlines Inc.",14771,"SFO",11278,"DCA",1,
"AS","Alaska Airlines Inc.",14771,"SFO",12478,"JFK",1,
"AS","Alaska Airlines Inc.",14771,"SFO",13204,"MCO",1,
"AS","Alaska Airlines Inc.",12982,"LIH",13796,"OAK",1,
"AS","Alaska Airlines Inc.",12982,"LIH",14679,"SAN",1,
"AS","Alaska Airlines Inc.",12982,"LIH",14747,"SEA",1,
"AS","Alaska Airlines Inc.",12982,"LIH",14057,"PDX",1,
"AS","Alaska Airlines Inc.",12982,"LIH",14831,"SJC",1,
"AS","Alaska Airlines Inc.",10423,"AUS",14679,"SAN",1,
"AS","Alaska Airlines Inc.",10423,"AUS",14747,"SEA",1,
"AS","Alaska Airlines Inc.",10423,"AUS",14057,"PDX",1,
"AS","Alaska Airlines Inc.",10423,"AUS",14831,"SJC",1,
"AS","Alaska Airlines Inc.",10423,"AUS",14771,"SFO",1,
"AS","Alaska Airlines Inc.",10299,"ANC",13930,"ORD",1,
"AS","Alaska Airlines Inc.",10299,"ANC",14747,"SEA",1,
"AS","Alaska Airlines Inc.",10299,"ANC",14057,"PDX",1,
"AS","Alaska Airlines Inc.",10299,"ANC",12173,"HNL",1,
"AS","Alaska Airlines Inc.",10299,"ANC",13830,"OGG",1,
"AS","Alaska Airlines Inc.",10299,"ANC",12892,"LAX",1,
"AS","Alaska Airlines Inc.",10299,"ANC",10165,"ADK",1,
"AS","Alaska Airlines Inc.",10299,"ANC",10170,"ADQ",1,
"AS","Alaska Airlines Inc.",10299,"ANC",10551,"BET",1,
"AS","Alaska Airlines Inc.",10299,"ANC",10754,"BRW",1,
"AS","Alaska Airlines Inc.",10299,"ANC",11630,"FAI",1,
"AS","Alaska Airlines Inc.",10299,"ANC",12523,"JNU",1,
"AS","Alaska Airlines Inc.",10299,"ANC",14107,"PHX",1,
"AS","Alaska Airlines Inc.",10299,"ANC",13873,"OME",1,
"AS","Alaska Airlines Inc.",10299,"ANC",13970,"OTZ",1,
"AS","Alaska Airlines Inc.",10299,"ANC",14709,"SCC",1,
"AS","Alaska Airlines Inc.",10299,"ANC",10926,"CDV",1,
"AS","Alaska Airlines Inc.",10299,"ANC",14828,"SIT",1,
"AS","Alaska Airlines Inc.",10299,"ANC",12819,"KTN",1,
"AS","Alaska Airlines Inc.",10299,"ANC",14256,"PSG",1,
"AS","Alaska Airlines Inc.",10299,"ANC",15841,"WRG",1,
"AS","Alaska Airlines Inc.",10299,"ANC",15991,"YAK",1,
"AS","Alaska Airlines Inc.",10299,"ANC",10299,"ANC",1,
"AS","Alaska Airlines Inc.",10299,"ANC",12758,"KOA",1,
"AS","Alaska Airlines Inc.",14908,"SNA",14747,"SEA",1,
"AS","Alaska Airlines Inc.",14908,"SNA",14057,"PDX",1,
"AS","Alaska Airlines Inc.",12758,"KOA",14893,"SMF",1,
"AS","Alaska Airlines Inc.",12758,"KOA",13796,"OAK",1,
"AS","Alaska Airlines Inc.",12758,"KOA",14679,"SAN",1,
"AS","Alaska Airlines Inc.",12758,"KOA",14747,"SEA",1,
"AS","Alaska Airlines Inc.",12758,"KOA",14057,"PDX",1,
"AS","Alaska Airlines Inc.",12758,"KOA",14831,"SJC",1,
"AS","Alaska Airlines Inc.",12758,"KOA",14771,"SFO",1,
"AS","Alaska Airlines Inc.",12758,"KOA",10299,"ANC",1,
"AS","Alaska Airlines Inc.",13198,"MCI",14747,"SEA",1,
"AS","Alaska Airlines Inc.",15376,"TUS",14747,"SEA",1,
"AS","Alaska Airlines Inc.",10994,"CHS",14747,"SEA",1,
"AS","Alaska Airlines Inc.",11278,"DCA",14747,"SEA",1,
"AS","Alaska Airlines Inc.",11278,"DCA",14057,"PDX",1,
"AS","Alaska Airlines Inc.",11278,"DCA",12892,"LAX",1,
"AS","Alaska Airlines Inc.",11278,"DCA",14771,"SFO",1,
"AS","Alaska Airlines Inc.",12478,"JFK",12889,"LAS",1,
"AS","Alaska Airlines Inc.",12478,"JFK",14747,"SEA",1,
"AS","Alaska Airlines Inc.",12478,"JFK",14057,"PDX",1,
"AS","Alaska Airlines Inc.",12478,"JFK",12892,"LAX",1,
"AS","Alaska Airlines Inc.",12478,"JFK",14831,"SJC",1,
"AS","Alaska Airlines Inc.",12478,"JFK",14771,"SFO",1,
"AS","Alaska Airlines Inc.",13204,"MCO",14679,"SAN",1,
"AS","Alaska Airlines Inc.",13204,"MCO",14747,"SEA",1,
"AS","Alaska Airlines Inc.",13204,"MCO",14057,"PDX",1,
"AS","Alaska Airlines Inc.",13204,"MCO",14771,"SFO",1,
"AS","Alaska Airlines Inc.",13851,"OKC",14747,"SEA",1,
"AS","Alaska Airlines Inc.",14747,"SEA",12523,"JNU",1,
"AS","Alaska Airlines Inc.",14747,"SEA",14828,"SIT",1,
"AS","Alaska Airlines Inc.",14747,"SEA",12819,"KTN",1,
"AS","Alaska Airlines Inc.",14747,"SEA",14256,"PSG",1,
"AS","Alaska Airlines Inc.",14747,"SEA",10299,"ANC",1,
"AS","Alaska Airlines Inc.",10165,"ADK",10299,"ANC",1,
"AS","Alaska Airlines Inc.",12819,"KTN",14747,"SEA",1,
"AS","Alaska Airlines Inc.",12819,"KTN",12523,"JNU",1,
"AS","Alaska Airlines Inc.",12819,"KTN",14828,"SIT",1,
"AS","Alaska Airlines Inc.",12819,"KTN",10299,"ANC",1,
"AS","Alaska Airlines Inc.",10170,"ADQ",10299,"ANC",1,
"AS","Alaska Airlines Inc.",10551,"BET",10299,"ANC",1,
"AS","Alaska Airlines Inc.",10754,"BRW",14709,"SCC",1,
"AS","Alaska Airlines Inc.",10754,"BRW",10299,"ANC",1,
"AS","Alaska Airlines Inc.",12523,"JNU",14747,"SEA",1,
"AS","Alaska Airlines Inc.",12523,"JNU",14828,"SIT",1,
"AS","Alaska Airlines Inc.",12523,"JNU",12819,"KTN",1,
"AS","Alaska Airlines Inc.",12523,"JNU",14256,"PSG",1,
"AS","Alaska Airlines Inc.",12523,"JNU",10299,"ANC",1,
"AS","Alaska Airlines Inc.",15991,"YAK",14747,"SEA",1,
"AS","Alaska Airlines Inc.",13873,"OME",10299,"ANC",1,
"AS","Alaska Airlines Inc.",13970,"OTZ",10299,"ANC",1,
"AS","Alaska Airlines Inc.",14709,"SCC",10754,"BRW",1,
"AS","Alaska Airlines Inc.",14709,"SCC",10299,"ANC",1,
"AS","Alaska Airlines Inc.",14828,"SIT",14747,"SEA",1,
"AS","Alaska Airlines Inc.",14828,"SIT",12523,"JNU",1,
"AS","Alaska Airlines Inc.",14828,"SIT",12819,"KTN",1,
"AS","Alaska Airlines Inc.",14828,"SIT",14256,"PSG",1,
"AS","Alaska Airlines Inc.",14828,"SIT",10299,"ANC",1,
"AS","Alaska Airlines Inc.",10299,"ANC",14747,"SEA",1,
"AS","Alaska Airlines Inc.",10299,"ANC",10165,"ADK",1,
"AS","Alaska Airlines Inc.",10299,"ANC",10170,"ADQ",1,
"AS","Alaska Airlines Inc.",10299,"ANC",10551,"BET",1,
"AS","Alaska Airlines Inc.",10299,"ANC",10754,"BRW",1,
"AS","Alaska Airlines Inc.",10299,"ANC",12523,"JNU",1,
"AS","Alaska Airlines Inc.",10299,"ANC",13873,"OME",1,
"AS","Alaska Airlines Inc.",10299,"ANC",13970,"OTZ",1,
"AS","Alaska Airlines Inc.",10299,"ANC",14709,"SCC",1,
"AS","Alaska Airlines Inc.",10299,"ANC",10926,"CDV",1,
"AS","Alaska Airlines Inc.",10299,"ANC",14828,"SIT",1,
"AS","Alaska Airlines Inc.",10299,"ANC",12819,"KTN",1,
"AS","Alaska Airlines Inc.",10299,"ANC",15991,"YAK",1,
"AS","Alaska Airlines Inc.",10299,"ANC",10299,"ANC",1,
"AS","Alaska Airlines Inc.",10559,"BFI",13204,"MCO",1,
"AS","Alaska Airlines Inc.",14747,"SEA",11977,"GRB",1,
"AS","Alaska Airlines Inc.",11977,"GRB",14747,"SEA",1,
"AS","Alaska Airlines Inc.",14485,"RDB",10299,"ANC",1,
"AS","Alaska Airlines Inc.",14709,"SCC",10299,"ANC",1,
"AS","Alaska Airlines Inc.",10299,"ANC",14485,"RDB",1,
"AS","Alaska Airlines Inc.",10299,"ANC",14709,"SCC",1,
"AS","Alaska Airlines Inc.",13204,"MCO",10559,"BFI",1,
"AX","Trans States Airlines",11433,"DTW",13930,"ORD",1,
"AX","Trans States Airlines",10792,"BUF",13930,"ORD",1,
"AX","Trans States Airlines",15380,"TVC",13930,"ORD",1,
"AX","Trans States Airlines",13930,"ORD",11433,"DTW",1,
"AX","Trans States Airlines",13930,"ORD",10257,"ALB",1,
"AX","Trans States Airlines",13930,"ORD",10792,"BUF",1,
"AX","Trans States Airlines",13930,"ORD",10627,"BIS",1,
"AX","Trans States Airlines",13930,"ORD",10980,"CHA",1,
"AX","Trans States Airlines",13930,"ORD",15016,"STL",1,
"AX","Trans States Airlines",13930,"ORD",13367,"MLI",1,
"AX","Trans States Airlines",13930,"ORD",13029,"LNK",1,
"AX","Trans States Airlines",13930,"ORD",11066,"CMH",1,
"AX","Trans States Airlines",13930,"ORD",14108,"PIA",1,
"AX","Trans States Airlines",13930,"ORD",15412,"TYS",1,
"AX","Trans States Airlines",13930,"ORD",11267,"DAY",1,
"AX","Trans States Airlines",13930,"ORD",13871,"OMA",1,
"AX","Trans States Airlines",13930,"ORD",10874,"CAK",1,
"AX","Trans States Airlines",13930,"ORD",11146,"CRW",1,
"AX","Trans States Airlines",13930,"ORD",11721,"FNT",1,
"AX","Trans States Airlines",13930,"ORD",11111,"COU",1,
"AX","Trans States Airlines",13930,"ORD",10990,"CHO",1,
"AX","Trans States Airlines",13930,"ORD",11003,"CID",1,
"AX","Trans States Airlines",13930,"ORD",14783,"SGF",1,
"AX","Trans States Airlines",13930,"ORD",11977,"GRB",1,
"AX","Trans States Airlines",13930,"ORD",11637,"FAR",1,
"AX","Trans States Airlines",13930,"ORD",13342,"MKE",1,
"AX","Trans States Airlines",13930,"ORD",14696,"SBN",1,
"AX","Trans States Airlines",13930,"ORD",13244,"MEM",1,
"AX","Trans States Airlines",13930,"ORD",10599,"BHM",1,
"AX","Trans States Airlines",13930,"ORD",14574,"ROA",1,
"AX","Trans States Airlines",13930,"ORD",12884,"LAN",1,
"AX","Trans States Airlines",13930,"ORD",10693,"BNA",1,
"AX","Trans States Airlines",13930,"ORD",15370,"TUL",1,
"AX","Trans States Airlines",13930,"ORD",13198,"MCI",1,
"AX","Trans States Airlines",13930,"ORD",12278,"ICT",1,
"AX","Trans States Airlines",13930,"ORD",11612,"EVV",1,
"AX","Trans States Airlines",13930,"ORD",15919,"XNA",1,
"AX","Trans States Airlines",13930,"ORD",14730,"SDF",1,
"AX","Trans States Airlines",13930,"ORD",11775,"FSD",1,
"AX","Trans States Airlines",13930,"ORD",11986,"GRR",1,
"AX","Trans States Airlines",13930,"ORD",15380,"TVC",1,
"AX","Trans States Airlines",13930,"ORD",11423,"DSM",1,
"AX","Trans States Airlines",13930,"ORD",14321,"PWM",1,
"AX","Trans States Airlines",13930,"ORD",12992,"LIT",1,
"AX","Trans States Airlines",13930,"ORD",11577,"ERI",1,
"AX","Trans States Airlines",15016,"STL",13930,"ORD",1,
"AX","Trans States Airlines",15016,"STL",11292,"DEN",1,
"AX","Trans States Airlines",10627,"BIS",13930,"ORD",1,
"AX","Trans States Airlines",10627,"BIS",11292,"DEN",1,
"AX","Trans States Airlines",11097,"COD",11292,"DEN",1,
"AX","Trans States Airlines",10980,"CHA",13930,"ORD",1,
"AX","Trans States Airlines",11413,"DRO",11292,"DEN",1,
"AX","Trans States Airlines",11695,"FLG",11292,"DEN",1,
"AX","Trans States Airlines",13029,"LNK",13930,"ORD",1,
"AX","Trans States Airlines",13029,"LNK",11292,"DEN",1,
"AX","Trans States Airlines",11066,"CMH",13930,"ORD",1,
"AX","Trans States Airlines",13367,"MLI",13930,"ORD",1,
"AX","Trans States Airlines",13367,"MLI",11292,"DEN",1,
"AX","Trans States Airlines",13502,"MTJ",11292,"DEN",1,
"AX","Trans States Airlines",14108,"PIA",13930,"ORD",1,
"AX","Trans States Airlines",11540,"ELP",11292,"DEN",1,
"AX","Trans States Airlines",14457,"RAP",11292,"DEN",1,
"AX","Trans States Airlines",15412,"TYS",13930,"ORD",1,
"AX","Trans States Airlines",15412,"TYS",11292,"DEN",1,
"AX","Trans States Airlines",11267,"DAY",13930,"ORD",1,
"AX","Trans States Airlines",11267,"DAY",11292,"DEN",1,
"AX","Trans States Airlines",13871,"OMA",13930,"ORD",1,
"AX","Trans States Airlines",13871,"OMA",11292,"DEN",1,
"AX","Trans States Airlines",13244,"MEM",13930,"ORD",1,
"AX","Trans States Airlines",10874,"CAK",13930,"ORD",1,
"AX","Trans States Airlines",11292,"DEN",10627,"BIS",1,
"AX","Trans States Airlines",11292,"DEN",15016,"STL",1,
"AX","Trans States Airlines",11292,"DEN",11413,"DRO",1,
"AX","Trans States Airlines",11292,"DEN",13367,"MLI",1,
"AX","Trans States Airlines",11292,"DEN",11097,"COD",1,
"AX","Trans States Airlines",11292,"DEN",13029,"LNK",1,
"AX","Trans States Airlines",11292,"DEN",13502,"MTJ",1,
"AX","Trans States Airlines",11292,"DEN",14457,"RAP",1,
"AX","Trans States Airlines",11292,"DEN",11695,"FLG",1,
"AX","Trans States Airlines",11292,"DEN",11540,"ELP",1,
"AX","Trans States Airlines",11292,"DEN",15412,"TYS",1,
"AX","Trans States Airlines",11292,"DEN",11267,"DAY",1,
"AX","Trans States Airlines",11292,"DEN",13871,"OMA",1,
"AX","Trans States Airlines",11292,"DEN",11111,"COU",1,
"AX","Trans States Airlines",11292,"DEN",13433,"MOT",1,
"AX","Trans States Airlines",11292,"DEN",11003,"CID",1,
"AX","Trans States Airlines",11292,"DEN",14783,"SGF",1,
"AX","Trans States Airlines",11292,"DEN",12896,"LBB",1,
"AX","Trans States Airlines",11292,"DEN",11921,"GJT",1,
"AX","Trans States Airlines",11292,"DEN",11122,"CPR",1,
"AX","Trans States Airlines",11292,"DEN",13158,"MAF",1,
"AX","Trans States Airlines",11292,"DEN",12280,"IDA",1,
"AX","Trans States Airlines",11292,"DEN",12003,"GTF",1,
"AX","Trans States Airlines",11292,"DEN",10279,"AMA",1,
"AX","Trans States Airlines",11292,"DEN",11637,"FAR",1,
"AX","Trans States Airlines",11292,"DEN",13486,"MSO",1,
"AX","Trans States Airlines",11292,"DEN",10140,"ABQ",1,
"AX","Trans States Airlines",11292,"DEN",12012,"GUC",1,
"AX","Trans States Airlines",11292,"DEN",12156,"HLN",1,
"AX","Trans States Airlines",11292,"DEN",13485,"MSN",1,
"AX","Trans States Airlines",11292,"DEN",10620,"BIL",1,
"AX","Trans States Airlines",11292,"DEN",12339,"IND",1,
"AX","Trans States Airlines",11292,"DEN",14674,"SAF",1,
"AX","Trans States Airlines",11292,"DEN",10693,"BNA",1,
"AX","Trans States Airlines",11292,"DEN",15370,"TUL",1,
"AX","Trans States Airlines",11292,"DEN",11315,"DIK",1,
"AX","Trans States Airlines",11292,"DEN",16869,"XWA",1,
"AX","Trans States Airlines",11292,"DEN",11648,"FCA",1,
"AX","Trans States Airlines",11292,"DEN",13476,"MRY",1,
"AX","Trans States Airlines",11292,"DEN",13264,"MFR",1,
"AX","Trans States Airlines",11292,"DEN",12094,"HDN",1,
"AX","Trans States Airlines",11292,"DEN",12278,"ICT",1,
"AX","Trans States Airlines",11292,"DEN",15919,"XNA",1,
